UTM_x,UTM_y,S2004,S2005,S2006,S2007,S2008,S2009,S2010,S2011,S2012
570835.3242,1677131.971,0,0,0,0,0,NA,NA,NA,NA
570831.9571,1677134.642,0,0,0,0,0,NA,NA,NA,NA
570828.2674,1677133.427,0,0,0,0,0,NA,NA,NA,NA
570821.8223,1677133.276,0,0,0,0,0,NA,NA,NA,NA
570817.2005,1677126.329,0,0,0,0,0,NA,0,NA,NA
570816.413,1677127.127,0,0,0,0,0,0,0,0,0
570930.3964,1677133.916,0,0,0,0,0,NA,NA,NA,NA
570933.7084,1677133.032,0,0,0,0,0,0,0,0,NA
570934.3939,1677135.951,0,0,0,0,0,NA,NA,NA,NA
570933.8597,1677137.647,0,0,0,0,0,0,0,0,0
570939.7758,1677134.254,0,0,0,0,0,0,0,0,0
570940.5593,1677140.283,0,0,0,0,0,0,0,0,0
570947.2366,1677137.927,0,0,0,0,0,1,0,0,0
570950.7489,1677137.979,0,0,0,0,0,NA,NA,NA,NA
570968.6843,1677142.492,0,0,0,0,0,NA,NA,NA,NA
570969.2674,1677145.492,0,0,0,0,0,0,0,0,0
570976.3499,1677139.721,0,0,0,0,0,NA,NA,NA,NA
570979.8978,1677143.568,0,0,0,0,0,NA,NA,NA,NA
570982.8536,1677146.608,0,0,0,0,0,0,0,0,0
570991.4006,1677146.693,0,0,0,0,0,0,1,0,NA
570993.8044,1677147.437,0,0,0,0,0,0,0,0,NA
570996.9116,1677146.715,0,0,0,NA,NA,NA,NA,NA,NA
570999.1241,1677144.332,0,0,0,NA,NA,NA,NA,NA,NA
570999.8586,1677141.476,0,0,0,NA,NA,NA,NA,NA,NA
571000.0723,1677137.028,0,0,0,0,0,0,0,NA,NA
570999.7741,1677135.078,0,0,0,0,0,0,0,NA,NA
570997.9934,1677135.846,0,0,0,0,0,NA,NA,NA,NA
570995.5673,1677134.3,0,0,0,NA,NA,NA,NA,NA,NA
570995.189,1677133.233,0,0,0,NA,NA,NA,NA,NA,NA
570995.3492,1677135.656,0,0,0,NA,NA,NA,NA,NA,NA
570993.76,1677139.55,0,0,0,0,0,NA,0,0,0
570990.8041,1677140.699,0,0,0,0,0,0,0,0,0
570990.9333,1677134.041,0,0,0,0,0,0,0,0,0
570987.9774,1677139.378,0,0,0,0,0,0,0,0,0
570987.2385,1677132.859,0,0,0,0,0,NA,NA,NA,NA
570985.0304,1677138.335,0,0,0,0,0,0,0,0,0
570982.8759,1677132.751,0,0,0,NA,NA,NA,NA,NA,NA
570980.1204,1677136.928,0,0,0,0,0,NA,NA,NA,NA
570979.969,1677134.407,0,0,0,0,0,NA,0,0,0
570977.1289,1677134.281,0,0,0,0,0,NA,NA,NA,NA
570976.577,1677129.891,0,0,0,0,0,0,0,0,0
570969.45,1677136.152,0,0,0,0,0,0,0,0,0
570966.9839,1677127.718,0,0,0,0,0,0,0,0,0
570962.5812,1677135.38,0,0,0,0,0,0,0,0,0
570958.7663,1677130.287,0,0,0,0,0,0,0,0,0
570959.799,1677127.287,0,0,0,NA,NA,NA,NA,NA,NA
570955.1382,1677131.51,0,0,0,0,0,0,0,0,0
570948.5677,1677130.595,0,0,0,0,0,0,0,0,0
570949.0663,1677127.196,0,0,0,0,0,0,0,0,0
570935.5024,1677128.976,0,0,0,0,0,0,0,0,0
570931.8877,1677124.817,0,0,0,0,0,0,0,0,0
570930.1026,1677126.681,0,0,0,0,0,0,0,0,0
570918.6265,1677127.451,0,0,0,0,0,0,0,0,0
570914.5266,1677125.496,0,0,0,0,0,NA,NA,NA,NA
571001.6482,1677134.328,0,0,0,NA,NA,NA,NA,NA,NA
571006.3427,1677149.004,0,0,0,0,0,0,0,0,0
571006.5135,1677151.302,0,0,0,0,0,NA,NA,NA,NA
571006.6962,1677143.858,0,0,0,0,0,0,0,0,0
571006.6312,1677143.255,0,0,0,0,0,0,0,0,NA
571008.995,1677136.052,0,0,0,0,0,0,0,0,0
571011.4999,1677137.441,0,0,0,0,0,NA,NA,NA,NA
571010.176,1677146.723,0,0,0,0,0,0,0,0,0
571016.447,1677154.774,0,0,0,0,0,0,0,0,NA
571027.0271,1677152.962,0,0,0,0,0,0,0,0,0
571026.8725,1677152.242,0,0,0,0,0,0,0,0,0
571034.9439,1677156.718,1,1,1,1,1,1,0,0,0
571042.6919,1677154.337,0,0,1,1,1,1,0,0,0
571048.9812,1677154.419,0,0,0,0,0,NA,NA,NA,NA
571055.0457,1677158.984,0,0,0,0,0,0,0,0,0
571077.6802,1677160.184,0,0,0,NA,NA,NA,NA,NA,NA
571098.1856,1677163.91,0,0,0,0,0,0,0,0,0
571098.3176,1677161.279,0,0,0,0,0,0,NA,NA,NA
571096.1726,1677156.517,0,0,0,0,0,0,0,0,0
571094.5854,1677159.643,0,0,0,0,0,NA,NA,NA,NA
571092.1719,1677154.532,0,0,0,NA,NA,NA,NA,NA,NA
571088.7308,1677156.597,0,0,0,0,0,0,0,1,1
571083.3562,1677157.289,0,0,0,0,0,NA,0,1,0
571079.6548,1677156.939,0,0,0,0,0,NA,NA,NA,NA
571073.8319,1677102.535,0,0,0,0,0,0,0,0,0
571071.123,1677148.335,0,0,0,0,0,NA,NA,NA,NA
571067.4364,1677147.693,0,0,0,0,0,0,0,0,0
571067.0275,1677152.04,0,0,0,0,0,NA,NA,NA,NA
571056.186,1677143.858,0,0,0,0,0,NA,NA,NA,NA
571024.1321,1677142.243,0,0,0,0,0,0,0,0,0
570627.0149,1677097.796,0,0,0,0,0,0,0,0,0
570632.5135,1677100.043,0,0,0,0,NA,NA,NA,NA,NA
570640.0189,1677102.344,0,0,0,NA,NA,NA,NA,NA,NA
570641.9253,1677101.212,0,0,0,0,0,0,0,0,0
570647.3532,1677099.049,0,0,0,0,0,0,0,0,0
570649.1655,1677097.905,0,0,0,NA,NA,NA,NA,NA,NA
570664.652,1677097.676,0,0,0,NA,NA,NA,NA,NA,NA
570664.1402,1677104.555,0,0,0,0,0,0,0,0,0
570672.057,1677098.79,0,0,0,0,0,0,0,0,0
570678.3148,1677102.305,0,0,0,NA,NA,NA,NA,NA,NA
570674.5114,1677106.332,0,0,0,0,0,0,0,0,0
570681.5299,1677102.606,0,0,0,0,0,0,0,0,0
570686.5313,1677108.606,0,0,0,NA,NA,NA,NA,NA,NA
570689.3961,1677102.018,0,0,0,0,0,0,0,0,0
570691.1823,1677107.716,0,0,0,NA,NA,NA,NA,NA,NA
570698.4042,1677103.918,0,0,0,NA,NA,NA,NA,NA,NA
570710.503,1677106.3,0,0,0,0,0,0,0,0,0
570711.8364,1677109.399,0,0,0,0,0,0,0,0,0
570721.235,1677105.187,0,0,0,0,0,0,0,0,0
570719.4745,1677107.218,0,0,0,0,0,0,0,0,0
570722.1107,1677096.006,0,0,0,0,0,0,0,0,0
570717.6423,1677098.776,0,0,0,0,0,0,0,NA,NA
570717.4148,1677100.215,0,0,0,0,0,0,0,0,0
570710.1129,1677097.842,0,0,0,0,0,0,0,0,0
570703.8007,1677095.885,0,0,0,NA,NA,NA,NA,NA,NA
570697.8864,1677095.053,0,0,0,0,0,0,0,0,0
570683.0562,1677097.808,0,0,0,NA,NA,NA,NA,NA,NA
570676.3246,1677093.648,0,0,0,0,0,0,0,0,0
570675.6209,1677096.886,0,0,0,NA,NA,NA,NA,NA,NA
570672.3293,1677094.032,0,0,0,NA,NA,NA,NA,NA,NA
570671.5884,1677093.256,0,0,0,NA,NA,NA,NA,NA,NA
570671.4419,1677089.326,0,0,0,NA,NA,NA,NA,NA,NA
570671.7818,1677088.39,0,0,0,NA,NA,NA,NA,NA,NA
570666.849,1677092.276,0,0,0,0,0,0,0,0,0
570662.2158,1677090.626,0,0,0,0,0,0,0,0,0
570656.7141,1677087.791,0,0,0,0,0,0,0,0,0
570648.4234,1677091.065,0,0,0,NA,NA,NA,NA,NA,NA
570645.5664,1677090.32,0,0,0,0,0,0,0,0,0
570640.2775,1677089.174,0,0,0,NA,NA,NA,0,NA,NA
570634.0088,1677092.406,0,0,0,NA,NA,NA,NA,NA,NA
570633.1967,1677084.188,0,0,0,0,0,0,0,0,NA
570631.8278,1677086.17,0,0,0,NA,NA,NA,0,0,0
570723.7466,1677109.963,0,0,0,0,0,0,0,0,0
570726.9402,1677108.875,0,0,0,0,0,0,NA,NA,NA
570730.2438,1677113.039,0,0,0,0,0,0,0,0,0
570731.1974,1677111.378,0,0,0,0,0,0,1,0,0
570732.7076,1677107.513,0,0,0,0,0,0,0,0,NA
570730.4517,1677107.036,0,0,0,0,0,0,0,0,0
570738.5525,1677114.559,0,0,0,0,0,0,0,0,0
570737.982,1677107.967,0,0,0,0,0,0,0,0,0
570744.3998,1677110.933,0,0,0,0,0,0,0,0,NA
570749.1347,1677108.751,0,0,0,0,0,0,0,0,0
570752.8518,1677110.989,0,0,0,NA,NA,NA,NA,NA,NA
570756.1242,1677112.975,0,0,0,0,0,0,0,0,0
570762.0819,1677112.821,0,0,0,0,0,NA,NA,NA,NA
570768.0873,1677112.97,0,0,0,0,0,0,0,0,0
570768.135,1677112.68,0,0,0,0,0,NA,NA,NA,NA
570774.3144,1677115.914,0,0,0,0,0,NA,NA,NA,NA
570774.5837,1677119.603,0,0,0,0,0,0,0,0,0
570777.0476,1677113.484,0,0,0,0,NA,NA,NA,NA,NA
570786.7226,1677114.976,0,0,0,0,0,0,0,0,0
570787.1984,1677118.592,0,0,0,0,0,NA,NA,NA,NA
570798.1456,1677114.707,0,0,0,0,0,NA,NA,NA,NA
570802.0062,1677114.887,0,0,0,0,0,0,0,0,0
570800.7813,1677121.753,0,0,0,0,0,NA,NA,NA,NA
570807.6458,1677116.671,0,0,0,0,0,0,0,0,0
570811.8719,1677116.403,0,0,0,0,0,NA,NA,NA,NA
570811.3622,1677121.874,0,0,0,0,0,NA,NA,NA,NA
570812.9518,1677118.117,0,0,0,0,0,NA,NA,NA,NA
570815.6703,1677110.448,0,0,0,0,0,0,0,0,0
570806.8215,1677108.664,0,0,0,0,0,NA,NA,NA,NA
570804.1199,1677112.085,0,0,0,0,0,0,0,0,0
570804.0263,1677104.365,0,0,0,0,0,0,0,0,0
570800.0856,1677107.041,0,0,0,NA,NA,NA,NA,NA,NA
570797.241,1677110.741,0,0,0,NA,NA,NA,0,0,0
570786.3111,1677108.008,0,0,0,0,0,NA,NA,NA,NA
570779.7499,1677107.098,0,0,0,0,0,NA,NA,NA,NA
570778.6214,1677109.232,0,0,0,0,0,NA,NA,NA,NA
570775.9855,1677103.372,0,0,0,0,0,0,0,0,0
570771.5851,1677101.741,0,0,0,0,0,NA,NA,NA,NA
570771.1865,1677107.72,0,0,0,0,0,0,0,0,0
570768.454,1677107.185,0,0,0,0,0,0,0,0,0
570762.3372,1677108.307,0,0,0,0,0,NA,NA,NA,NA
570766.3582,1677101.59,0,0,0,NA,NA,NA,NA,NA,NA
570756.5245,1677099.288,0,0,0,0,0,0,0,0,0
570752.537,1677098.104,0,0,0,0,0,0,0,0,0
570747.4207,1677100.832,0,0,0,0,0,0,0,0,0
570744.5603,1677104.036,0,0,0,NA,NA,NA,NA,NA,NA
570742.8446,1677103.231,0,0,0,0,0,0,0,0,0
570740.1599,1677102.405,0,0,0,0,0,0,NA,NA,NA
570737.6815,1677102.099,0,0,0,0,0,NA,NA,NA,NA
570732.9314,1677101.413,0,0,0,0,0,0,NA,NA,NA
570734.5214,1677095.878,0,0,0,NA,NA,NA,NA,NA,NA
570729.6112,1677100.311,0,0,0,0,0,NA,NA,NA,NA
570725.1779,1677103.618,0,0,0,0,0,0,0,0,0
570817.9115,1677119.209,0,0,0,0,0,NA,NA,NA,NA
570818.104,1677115.778,0,0,0,0,0,NA,NA,NA,NA
570820.8798,1677123.498,0,0,0,0,0,NA,NA,NA,NA
570827.7194,1677122.215,0,0,0,0,0,NA,NA,NA,NA
570829.7837,1677119.887,0,0,0,0,0,0,0,0,0
570830.4763,1677119.079,0,0,0,0,0,NA,NA,NA,NA
570838.9824,1677121.047,0,0,0,0,0,NA,NA,NA,NA
570839.9746,1677118.793,0,0,0,0,0,NA,NA,NA,NA
570840.1473,1677123.747,0,0,0,0,0,NA,NA,NA,NA
570843.8381,1677123.58,0,0,0,0,0,NA,NA,NA,NA
570849.1577,1677122.812,0,0,0,0,0,0,0,0,0
570853.9027,1677128.194,0,0,0,0,0,0,0,0,0
570855.3178,1677122.931,0,0,0,0,0,0,0,0,0
570864.6651,1677125.094,0,0,0,0,0,0,0,0,0
570869.1929,1677130.648,0,0,0,0,0,NA,0,0,0
570869.0727,1677128.069,0,0,0,0,0,0,0,NA,NA
570869.3618,1677122.577,0,0,0,0,0,0,0,0,0
570873.4006,1677128.864,0,0,0,0,0,NA,0,0,0
570875.9422,1677123.139,0,0,0,0,0,0,0,0,0
570881.5861,1677124.184,0,0,0,0,0,NA,NA,NA,NA
570886.6008,1677131.768,0,0,0,0,0,0,0,0,0
570889.386,1677127.057,0,0,0,0,0,0,0,0,0
570895.8189,1677125.234,0,0,0,0,0,0,0,0,0
570900.0487,1677130.161,0,0,0,0,0,0,0,0,0
570904.4447,1677130.471,0,0,0,0,0,NA,NA,NA,NA
570904.1305,1677133.395,0,0,0,0,0,NA,NA,NA,NA
570907.1302,1677131.965,0,0,0,0,0,0,0,0,0
570910.4543,1677132.348,0,0,0,0,0,NA,NA,NA,NA
570910.5802,1677127.331,0,0,0,0,0,0,0,0,0
570908.3459,1677121.252,0,0,0,0,0,0,0,0,0
570901.2502,1677120.236,0,0,0,0,0,0,0,0,0
570889.951,1677115.48,0,0,0,0,0,0,0,0,0
570885.5544,1677115.861,0,0,0,0,0,NA,NA,NA,NA
570881.7549,1677116.113,0,0,0,0,0,NA,NA,NA,NA
570879.2411,1677120.954,0,0,0,0,0,0,0,0,0
570866.5865,1677114.167,0,0,0,NA,NA,NA,NA,NA,NA
570866.8735,1677111.437,0,0,0,0,0,NA,NA,NA,NA
570860.3152,1677117.587,0,0,0,0,0,NA,NA,NA,NA
570852.9366,1677113.776,0,0,0,0,0,0,0,0,0
570847.7231,1677117.911,0,0,0,0,0,NA,NA,NA,NA
570843.5358,1677110.62,0,0,0,0,0,NA,NA,NA,NA
570841.0539,1677109.052,0,0,0,0,0,NA,NA,NA,NA
570836.4637,1677114.245,0,0,0,0,0,1,1,1,1
570831.171,1677115.509,0,0,0,0,0,NA,NA,NA,NA
570829.6298,1677107.931,0,0,0,NA,NA,NA,NA,NA,NA
570826.2077,1677111.681,0,0,0,0,0,NA,NA,NA,NA
570819.5302,1677113.87,0,0,0,0,0,NA,NA,NA,NA
570919.3388,1677117.511,0,0,0,0,0,0,NA,NA,NA
570920.5942,1677116.247,0,0,0,0,0,0,0,0,0
570923.7414,1677111.943,0,0,0,0,0,NA,NA,NA,NA
570926.8843,1677110.829,0,0,0,0,0,0,0,0,0
570928.6827,1677111.959,0,0,0,0,0,NA,NA,NA,NA
570930.628,1677118.801,0,0,0,0,0,0,0,0,0
570937.8974,1677115.159,0,0,0,NA,NA,NA,NA,NA,NA
570940.8087,1677112.406,0,0,0,0,0,0,0,0,0
570941.6322,1677119.041,0,0,0,0,0,0,0,0,0
570948.2873,1677122.166,0,0,0,0,0,NA,NA,NA,NA
570949.8142,1677118.958,0,0,0,0,0,0,0,0,0
570956.7631,1677120.941,0,0,0,0,0,NA,NA,NA,NA
570961.9448,1677116.215,0,0,0,0,0,0,0,0,0
570965.0029,1677123.362,0,0,0,0,0,NA,NA,NA,NA
570967.1041,1677119.064,0,0,0,0,0,0,0,0,0
570972.6107,1677118.088,0,0,0,0,0,0,0,0,0
570973.6256,1677121.566,0,0,0,0,0,NA,0,0,0
570974.8765,1677127.681,0,0,0,0,0,NA,NA,NA,NA
570977.1557,1677123.516,0,0,0,0,0,0,0,0,0
570979.337,1677120.429,0,0,0,0,0,NA,NA,NA,NA
570980.9039,1677126.203,0,0,0,0,0,NA,0,0,0
570989.1037,1677128.019,0,0,0,0,0,NA,NA,NA,NA
570990.5772,1677125.399,0,0,0,0,0,NA,NA,NA,NA
570993.7422,1677131.37,0,0,0,0,0,NA,NA,NA,NA
570996.4265,1677132.165,0,0,0,0,0,NA,0,0,NA
570633.9067,1677082.125,0,0,0,NA,NA,NA,NA,NA,NA
570640.1566,1677075.371,0,0,0,NA,NA,NA,NA,NA,NA
570647.9449,1677080.738,0,0,0,0,0,0,1,1,0
570649.0554,1677077.355,0,0,0,NA,NA,NA,NA,NA,NA
570658.5341,1677079.314,0,0,0,0,0,0,0,0,0
570666.1419,1677077.324,0,0,0,0,0,0,1,1,1
570670.7056,1677080.629,0,0,0,NA,NA,NA,NA,NA,NA
570678.0683,1677082.618,0,0,0,0,0,0,0,0,0
570688.3125,1677087.019,0,0,0,NA,NA,NA,NA,NA,NA
570691.4173,1677081.341,0,0,0,NA,NA,NA,NA,NA,NA
570699.4335,1677088.302,0,0,0,0,0,0,0,0,1
570702.6627,1677082.444,0,0,0,0,0,0,0,0,0
570712.1446,1677084.99,0,0,0,0,0,0,0,NA,NA
570718.0631,1677092.472,0,0,0,NA,NA,NA,NA,NA,NA
570721.5904,1677089.585,0,0,0,0,0,0,0,NA,NA
570723.3074,1677082.366,0,0,0,0,0,0,0,0,0
570724.6334,1677078.227,0,0,0,NA,NA,NA,1,1,1
570724.9821,1677076.021,0,0,0,NA,NA,NA,NA,NA,NA
570724.8331,1677074.536,0,0,0,0,0,0,1,1,1
570720.3803,1677080.242,0,0,0,NA,NA,NA,NA,NA,NA
570716.2303,1677080.998,0,0,0,0,0,0,0,0,1
570710.6982,1677078.356,0,0,0,NA,NA,NA,NA,NA,NA
570704.808,1677076.158,0,0,0,0,0,0,0,1,1
570699.7869,1677078.175,0,0,0,NA,NA,NA,NA,NA,NA
570700.3113,1677073.644,0,0,0,0,0,0,0,0,0
570689.3404,1677079.91,0,0,0,0,0,0,0,0,0
570668.5052,1677067.839,0,0,0,NA,NA,NA,NA,NA,NA
570653.9756,1677071.12,0,0,0,0,0,0,0,0,1
570651.9348,1677067.64,0,0,0,0,0,0,0,0,0
570640.8509,1677070.372,0,0,0,NA,NA,NA,NA,NA,NA
570632.7986,1677065.461,0,0,0,NA,NA,NA,NA,NA,NA
570722.8904,1677102.149,0,0,0,NA,NA,NA,0,NA,NA
570730.5832,1677087.881,0,0,0,NA,NA,NA,NA,NA,NA
570738.208,1677092.381,0,0,0,0,0,NA,NA,NA,NA
570741.5917,1677093.688,0,0,0,0,0,0,0,0,0
570743.3566,1677087.68,0,0,0,0,0,0,0,0,0
570746.5819,1677086.992,0,0,0,0,0,NA,NA,NA,NA
570747.0426,1677087.147,0,0,0,0,0,0,0,0,0
570747.3583,1677095.883,0,0,0,0,0,NA,NA,NA,NA
570752.0301,1677091.716,0,0,0,0,0,NA,NA,NA,NA
570752.4432,1677091.57,0,0,0,0,0,0,0,0,0
570755.2229,1677094.186,0,0,0,0,NA,NA,NA,NA,NA
570756.7971,1677088.155,0,0,0,0,0,0,0,0,0
570758.226,1677092.482,0,0,0,0,0,NA,NA,NA,NA
570763.3104,1677090.54,0,0,0,NA,NA,NA,NA,NA,NA
570764.7717,1677091.709,0,0,0,0,0,0,0,0,0
570766.5656,1677097.959,0,0,0,0,0,NA,NA,NA,NA
570770.9997,1677091.095,0,0,0,0,0,0,0,0,0
570782.2,1677092.182,0,0,0,0,0,NA,NA,NA,NA
570785.1061,1677097.581,0,0,0,0,0,0,0,0,0
570793.5423,1677097.141,0,0,0,0,0,0,0,0,0
570802.2477,1677100.983,0,0,0,NA,NA,NA,NA,NA,NA
570807.9512,1677101.194,0,0,0,0,0,NA,NA,NA,NA
570812.4628,1677102.739,0,0,0,0,0,NA,NA,NA,NA
570816.8988,1677087.575,0,0,0,NA,NA,NA,NA,NA,NA
570809.3682,1677087.83,0,0,0,0,0,NA,0,0,0
570805.3635,1677092.672,0,0,0,0,0,0,0,0,0
570803.5203,1677093.828,0,0,0,NA,NA,NA,NA,NA,NA
570794.2901,1677092.589,0,0,0,0,0,0,0,0,0
570792.5273,1677089.703,0,0,0,NA,NA,NA,NA,NA,NA
570789.8897,1677090.958,0,0,0,0,0,NA,NA,NA,NA
570790.4309,1677086.479,0,0,0,0,0,0,0,0,0
570784.3609,1677090.868,0,0,0,0,0,NA,NA,NA,NA
570778.8964,1677088.019,0,0,0,0,0,NA,NA,NA,NA
570778.3565,1677086.569,0,0,0,0,0,0,0,0,0
570771.0481,1677087.84,0,0,0,0,0,NA,NA,NA,NA
570771.1129,1677082.116,0,0,0,0,0,0,0,0,0
570765.3935,1677082.003,0,0,0,0,0,NA,NA,NA,NA
570759.7851,1677082.99,0,0,0,0,0,0,0,0,0
570757.1795,1677083.458,0,0,0,0,0,0,0,0,0
570751.9536,1677079.156,0,0,0,0,0,NA,NA,NA,NA
570742.1827,1677080.025,0,0,0,0,0,0,NA,NA,NA
570739.8317,1677078.351,0,0,0,NA,NA,NA,NA,NA,NA
570737.0829,1677079.691,0,0,0,0,0,0,0,0,0
570736.5116,1677077.249,0,0,0,0,0,0,0,0,0
570730.8705,1677081.987,0,0,0,0,0,0,0,0,0
570729.9344,1677076.436,0,0,0,0,0,0,0,1,NA
570727.9316,1677080.932,0,0,0,0,0,0,NA,NA,NA
570823.8558,1677099.57,0,0,0,0,0,NA,NA,NA,NA
570822.5619,1677106.031,0,0,0,0,1,NA,NA,NA,NA
570828.9828,1677102.233,0,0,0,0,0,0,0,0,0
570831.4264,1677100.64,0,0,0,0,1,NA,NA,NA,NA
570835.7632,1677107.553,0,0,0,0,0,NA,NA,NA,NA
570839.7158,1677102.089,0,0,0,0,0,0,0,0,0
570849.8522,1677101.384,0,0,0,NA,NA,NA,NA,NA,NA
570853.5814,1677104.379,0,0,0,0,0,NA,NA,NA,NA
570853.0646,1677105.997,0,0,0,0,0,0,0,0,0
570859.6156,1677109.515,0,0,0,0,0,NA,NA,NA,NA
570864.1638,1677105.994,0,0,0,0,0,NA,0,0,0
570865.6288,1677106.558,0,0,0,0,0,NA,NA,NA,NA
570866.3724,1677110.195,0,0,0,0,0,NA,0,0,0
570870.9038,1677110.915,0,0,0,0,0,0,0,0,0
570872.416,1677102.901,0,0,0,0,0,NA,0,0,0
570877.3373,1677108.401,0,0,0,0,0,NA,NA,NA,NA
570880.3077,1677109.928,0,0,0,NA,NA,NA,NA,NA,NA
570888.4633,1677108.895,0,0,0,0,0,NA,NA,NA,NA
570891.407,1677109.925,0,0,0,0,0,0,NA,NA,NA
570898.0168,1677107.53,0,0,0,0,0,0,0,0,0
570903.2079,1677115.233,0,0,0,0,0,0,0,0,0
570906.5917,1677108.322,0,0,0,0,0,NA,NA,NA,NA
570909.8177,1677112.838,0,0,0,0,0,0,NA,NA,NA
570912.0829,1677113.888,0,0,0,0,0,NA,NA,NA,NA
570913.2393,1677109.779,0,0,0,0,0,0,0,0,0
570913.106,1677106.607,0,0,0,0,0,0,0,0,0
570912.5655,1677103.584,0,0,0,0,0,0,0,0,0
570907.8058,1677099.681,0,0,0,0,0,NA,NA,NA,NA
570900.57,1677104.47,0,0,0,0,0,NA,NA,NA,NA
570902.2454,1677095.981,0,0,0,0,0,0,0,0,NA
570897.3991,1677098.875,0,0,0,0,0,0,0,0,0
570897.0622,1677095.778,0,0,0,0,0,0,0,0,0
570895.5117,1677100.631,0,0,0,0,0,NA,NA,NA,NA
570893.8437,1677099.452,0,0,0,0,0,NA,0,0,0
570888.4948,1677103.176,0,0,0,NA,NA,NA,NA,NA,NA
570890.0064,1677095.852,0,0,0,0,0,0,0,0,0
570883.1961,1677094.179,0,0,0,0,0,NA,NA,NA,NA
570881.6472,1677096.96,0,0,0,0,0,NA,NA,NA,NA
570882.7428,1677101.526,0,0,0,0,0,NA,NA,NA,NA
570876.9484,1677102.239,0,0,0,0,0,NA,NA,NA,NA
570875.772,1677096.875,0,0,0,NA,NA,NA,NA,NA,NA
570873.2759,1677096.093,0,0,0,0,0,0,0,0,0
570866.26,1677097.258,0,0,0,0,0,NA,0,0,0
570860.613,1677100.356,0,0,0,0,0,NA,NA,NA,NA
570854.2671,1677094.69,0,0,0,0,0,NA,NA,NA,NA
570852.8005,1677096.199,0,0,0,0,0,0,0,0,0
570843.3184,1677092.935,0,0,0,0,0,NA,NA,NA,NA
570841.9216,1677091.885,0,0,0,0,0,NA,NA,NA,NA
570837.716,1677090.907,0,0,0,NA,NA,NA,NA,NA,NA
570835.8937,1677096.321,0,0,0,0,0,NA,NA,NA,NA
570833.2796,1677090.198,0,0,0,0,0,NA,0,0,0
570824.3201,1677095.578,0,0,0,0,0,NA,NA,NA,NA
570827.705,1677087.286,0,0,0,0,0,NA,NA,NA,NA
570921.2219,1677106.191,0,0,0,0,0,NA,NA,NA,NA
570925.1794,1677101.339,0,0,0,0,0,0,0,0,0
570928.7629,1677100.605,0,0,0,0,0,0,0,0,0
570931.1889,1677108.433,0,0,0,0,0,0,0,0,0
570935.4892,1677107.134,0,0,0,0,0,0,0,0,1
570943.4975,1677105.823,0,0,0,0,0,0,0,0,0
570945.7322,1677106.336,0,0,0,0,0,0,0,0,0
570948.0871,1677112.855,0,0,0,0,0,0,0,0,0
570955.4811,1677114.122,0,0,0,0,0,0,0,0,0
570962.0027,1677110.342,0,0,0,NA,NA,NA,NA,NA,NA
570967.5805,1677110.676,0,0,0,0,0,0,0,0,0
570971.1061,1677111.627,0,0,0,0,0,0,0,0,NA
570974.2979,1677108.926,0,0,0,NA,NA,NA,NA,NA,NA
570975.7624,1677114.782,0,0,0,0,0,0,0,0,0
570982.6134,1677109.467,0,0,0,0,0,0,NA,NA,NA
570982.0436,1677117.838,0,0,0,0,0,NA,NA,NA,NA
570986.9448,1677115.154,0,0,0,0,0,NA,NA,NA,NA
570996.4711,1677114.921,0,0,0,0,0,0,0,0,0
570998.3363,1677116.363,0,0,0,0,0,0,0,0,NA
570998.2473,1677119.438,0,0,0,0,0,NA,NA,NA,NA
571000.1704,1677119.196,0,0,0,NA,NA,NA,NA,NA,NA
571006.8789,1677117.544,0,0,0,0,0,0,0,0,0
571006.9724,1677115.467,1,0,0,0,0,NA,NA,NA,NA
571002.7344,1677126.551,0,0,0,NA,NA,NA,NA,NA,NA
570998.8838,1677132.32,0,0,0,NA,NA,NA,NA,NA,NA
571000.7,1677131.16,0,0,0,0,0,0,0,0,0
571000.9849,1677130.116,0,0,0,NA,NA,NA,NA,NA,NA
571002.1334,1677130.029,0,0,0,0,0,0,0,0,0
571009.6675,1677132.152,0,0,0,0,0,0,0,0,0
571008.7727,1677125.279,0,0,0,0,0,NA,NA,NA,NA
571010.3302,1677128.446,0,0,0,0,0,NA,NA,NA,NA
571012.8693,1677129.153,0,0,0,0,0,0,0,0,0
571012.588,1677125.258,0,0,0,NA,NA,NA,NA,NA,NA
571014.4283,1677134.191,0,0,0,0,0,0,0,0,0
571021.0517,1677129.517,0,0,0,0,0,NA,NA,NA,NA
571029.5609,1677134.77,0,0,0,0,NA,NA,NA,NA,NA
571042.1592,1677134.544,0,0,0,0,0,0,0,0,0
571055.3303,1677136.206,0,0,0,0,0,0,0,0,0
571069.81,1677140.296,0,0,0,0,0,NA,NA,NA,NA
571077.1378,1677140.586,0,0,0,0,0,NA,NA,NA,NA
571083.6111,1677140.804,0,0,0,0,0,NA,NA,NA,NA
571082.6016,1677145.72,0,0,0,0,0,0,0,1,0
571091.1533,1677148.225,0,0,0,0,0,0,NA,NA,NA
571100.7182,1677138.138,0,0,0,0,0,NA,NA,NA,NA
571094.3491,1677137.744,0,0,0,0,0,0,0,0,0
571088.1722,1677135.421,0,0,0,0,0,1,NA,NA,NA
571090.181,1677131.493,0,0,0,0,0,NA,NA,NA,NA
571082.5388,1677135.569,0,0,0,NA,NA,NA,NA,NA,NA
571079.593,1677129.662,0,0,0,0,0,NA,NA,NA,NA
